,24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply
655,460459.0,221789.0,sagacoin,1515383059.0,2630394.0,,SagaCoin,-6.64,-14.52,-19.45,0.00075299,11.8599,656,SAGA,2181250.0
656,9187.4,44899354.0,ultracoin,1515383043.0,2588295.0,,UltraCoin,-3.08,-16.28,49.33,3.66e-06,0.0576466,657,UTC,44899354.0
657,37200.2,21020383.0,evil-coin,1515383046.0,2572853.0,,Evil Coin,68.9,257.1,754.85,7.77e-06,0.122398,658,EVIL,21020383.0
658,5646.2,25874589.0,elementrem,1515383049.0,2567479.0,,Elementrem,-6.17,-16.81,33.44,6.3e-06,0.0992278,659,ELE,25874589.0
659,24388.5,318929301.0,nyancoin,1515383042.0,2561369.0,337000000.0,Nyancoin,19.87,70.09,156.28,5.1e-07,0.00803115,660,NYAN,318929301.0
660,20976.0,241218.0,accelerator-network,1515383059.0,2556188.0,,Accelerator Network,2.26,-33.83,38.52,0.0006728,10.597,661,ACC,312155.0
661,848.07,23020335.0,janus,1515383050.0,2543770.0,,Janus,-1.7,36.15,48.92,7.02e-06,0.110501,662,JNS,25201489.0
662,159803.0,4523099.0,crystal-clear,1515383057.0,2504888.0,10000000.0,Crystal Clear ,-5.28,48.99,-45.4,3.516e-05,0.553799,663,CCT,6924060.0
663,470671.0,1990045.0,capricoin,1515383046.0,2494621.0,205000000.0,Capricoin,0.35,-7.66,19.92,7.959e-05,1.25355,664,CPC,200995023.0
664,6223.65,51392877.0,fucktoken,1515383054.0,2472773.0,,FuckToken,29.51,80.16,108.07,3.05e-06,0.0481151,665,FUCK,70856019.0
665,85208.6,15320585365.0,swaptoken,1515383049.0,2413053.0,,SwapToken,-1.7,-6.68,14.44,1e-08,0.000157504,666,TOKEN,15320585365.0
666,345255.0,406568581.0,cryptojacks,1515383049.0,2411557.0,,Cryptojacks,-9.31,33.01,317.21,3.8e-07,0.00593149,667,CJ,406568581.0
667,19451.0,2149688.0,xios,1515383057.0,2388175.0,21000000.0,Xios,-5.29,-11.66,-57.62,7.053e-05,1.11094,668,XIOS,2149688.0
668,7361.85,16562325.0,bitcoin-scrypt,1515383042.0,2350376.0,,Bitcoin Scrypt,-4.23,-10.84,56.13,9.01e-06,0.141911,669,BTCS,16562325.0
669,8092.59,107972766.0,signatum,1515383055.0,2331467.0,,Signatum,-2.69,53.06,15.96,1.37e-06,0.0215931,670,SIGT,107972766.0
670,108429.0,487881245.0,piggycoin,1515383043.0,2326872.0,,Piggycoin,-15.42,4.81,133.74,3e-07,0.00476934,671,PIGGY,487881245.0
671,46849.9,4693100.0,pascal-lite,1515383052.0,2317340.0,,Pascal Lite,-9.12,15.56,141.96,3.135e-05,0.493776,672,PASL,4693100.0
672,1527.0,4087251.0,mincoin,1515383041.0,2280069.0,,Mincoin,-1.76,118.82,564.46,3.542e-05,0.557849,673,MNC,4087251.0
673,1237.0,1581531.0,etheriya,1515383054.0,2277658.0,100000000.0,Etheriya,22.28,-5.25,78.2,9.144e-05,1.44016,674,RIYA,1861531.0
674,28705.3,567410067.0,trollcoin,1515383044.0,2195241.0,,Trollcoin,-8.3,20.56,52.47,2.5e-07,0.00386888,675,TROLL,567410067.0
675,3086.83,23079737.0,bitstar,1515383042.0,2172629.0,,Bitstar,-2.28,-12.15,3.69,5.98e-06,0.0941358,676,BITS,23079737.0
676,14716.2,1083638.0,rasputin-online-coin,1515383059.0,2162606.0,5000000.0,Rasputin Online Coin,2.24,171.98,411.94,0.00012671,1.99569,677,ROC,5000000.0
677,3308.45,73877869.0,centurion,1515383051.0,2147024.0,250000000.0,Centurion,0.09,23.05,17.7,1.85e-06,0.0290618,678,CNT,78877869.0
678,96891.0,88183483.0,skincoin,1515383054.0,2145284.0,,SkinCoin,-2.77,5.45,52.69,1.54e-06,0.0243275,679,SKIN,488183483.0
679,172981.0,3268301.0,billionaire-token,1515383056.0,2141064.0,3315372.0,Billionaire Token,-31.46,27.87,207.02,4.159e-05,0.6551,680,XBL,3315297.0
680,27148.5,15309455.0,goldblocks,1515383048.0,2139466.0,,GoldBlocks,12.47,6.95,-9.85,8.87e-06,0.139748,681,GB,15309455.0
681,1091.54,21268092.0,britcoin,1515383043.0,2127915.0,,BritCoin,21.79,-3.21,8.23,6.35e-06,0.100052,682,BRIT,21268092.0
682,111119.0,17582558.0,coinonatx,1515383055.0,2112931.0,48252000.0,CoinonatX,-2.57,76.44,16.69,7.63e-06,0.120172,683,XCXT,17582558.0
683,10314.0,42.0,42-coin,1515383042.0,2079570.0,,42-coin,-1.38,-14.77,-3.78,3.14363,49513.6,684,42,42.0
684,42380.2,12462620.0,sooncoin,1515383044.0,2076771.0,,SoonCoin,8.43,-22.18,1081.88,1.058e-05,0.16664,685,SOON,12462620.0
685,2831.02,61445805.0,maxcoin,1515383041.0,2071086.0,,MaxCoin,-1.82,7.36,121.3,2.14e-06,0.0337059,686,MAX,61445805.0
686,1575.7,10291781.0,bankcoin,1515383052.0,2069646.0,,Bankcoin,-0.74,-4.2,-12.18,1.277e-05,0.201097,687,B@,25000000.0
687,56102.6,65802448.0,fujinto,1515383055.0,2057820.0,,Fujinto,16.62,88.96,230.63,1.99e-06,0.0312727,688,NTO,400000000.0
688,651.576,10343113.0,ultimate-secure-cash,1515383051.0,2007029.0,200084200.0,Ultimate Secure Cash,-1.7,31.28,109.18,1.232e-05,0.194045,689,USC,38602656.0
689,19686.7,59696358.0,hobonickels,1515383041.0,1983913.0,,HoboNickels,-6.92,24.02,133.0,2.11e-06,0.0332334,690,HBN,59696358.0
690,52635.7,40592900.0,senderon,1515383056.0,1978092.0,,Senderon,3.14,46.5,145.48,3.09e-06,0.04873,691,SDRN,45625900.0
691,16946.1,401421401.0,macron,1515383053.0,1950739.0,,MACRON,-7.58,23.68,208.89,3.1e-07,0.00485958,692,MCRN,401421401.0
692,9362.11,35718.0,bitbar,1515383041.0,1950678.0,,BitBar,0.19,3.72,49.14,0.00346737,54.6126,693,BTB,35718.0
693,2597.22,75000000.0,bitpark-coin,1515383051.0,1899503.0,,Bitpark Coin,1.11,25.32,154.87,1.61e-06,0.0253267,694,BPC,100000000.0
694,4101.93,24700248.0,kobocoin,1515383044.0,1884767.0,,Kobocoin,-12.69,-10.57,24.0,4.84e-06,0.0763056,695,KOBO,24700248.0
695,1917.82,297185.0,aurumcoin,1515383044.0,1884189.0,300000.0,AurumCoin,-17.77,-17.97,50.48,0.00040254,6.34013,696,AU,297185.0
696,66323.4,2283278.0,yenten,1515383059.0,1870776.0,84000000.0,YENTEN,-5.32,41.19,684.07,5.202e-05,0.819338,697,YTN,2523250.0
697,15869.5,162967739.0,truckcoin,1515383043.0,1822436.0,,Truckcoin,2.51,26.28,229.09,7.1e-07,0.0111828,698,TRK,162967739.0
698,3405.82,15144629.0,opal,1515383044.0,1817704.0,,Opal,18.87,32.17,142.7,7.62e-06,0.120023,699,OPAL,15144629.0
699,3272.51,164342925.0,hodlcoin,1515383047.0,1811930.0,,HOdlcoin,-1.7,-5.86,42.59,7e-07,0.0110253,700,HODL,250000000.0
700,1543.5,3115863.0,orbitcoin,1515383041.0,1796189.0,,Orbitcoin,-1.94,-12.27,55.17,3.66e-05,0.576466,701,ORB,3115863.0
701,37277.6,1467841.0,8bit,1515383045.0,1781797.0,,8Bit,-17.37,-27.33,128.0,7.707e-05,1.21389,702,8BIT,1467841.0
702,32595.2,4700387.0,cannacoin,1515383043.0,1759769.0,,CannaCoin,-2.19,12.37,-7.86,2.377e-05,0.374388,703,CCN,4700387.0
703,38500.0,13299671.0,happycoin,1515383051.0,1717918.0,100000000.0,Happycoin,-6.64,-5.46,91.99,8.2e-06,0.12917,704,HPC,13299671.0
704,77025.0,74107896.0,redcoin,1515383041.0,1680812.0,,RedCoin,9.84,19.08,146.78,1.44e-06,0.0226806,705,RED,74107896.0
705,60839.1,64876692.0,droxne,1515383056.0,1655374.0,,DROXNE,15.52,-13.42,182.93,1.62e-06,0.0255157,706,DRXNE,85443913.0
706,39905.6,17574970.0,dashcoin,1515383044.0,1641782.0,,Dashcoin,5.06,-5.53,130.21,5.93e-06,0.0934159,707,DSH,17574970.0
707,39676.2,894823.0,postoken,1515383056.0,1624121.0,,PoSToken,2.33,64.63,182.07,0.00011524,1.81502,708,POS,1129325.0
708,9619.18,33337855.0,deutsche-emark,1515383041.0,1617276.0,,Deutsche eMark,-7.78,-1.12,9.85,3.08e-06,0.0485117,709,DEM,40319832.0
709,7549.92,105173571.0,coin,1515383042.0,1606831.0,,Coin(O),1.47,33.94,60.15,9.7e-07,0.0152779,710,CNO,105173571.0
710,6187.47,125279775.0,purevidz,1515383050.0,1590339.0,,PureVidz,-1.32,16.5,205.46,8.1e-07,0.0126943,711,VIDZ,125279775.0
711,1654.07,24101381.0,gaia,1515383044.0,1579166.0,,GAIA,-1.82,1.08,78.07,4.16e-06,0.0655218,712,GAIA,24101381.0
712,17714.0,7130814.0,chancoin,1515383052.0,1559131.0,,ChanCoin,-0.32,-10.96,299.51,1.388e-05,0.218647,713,4CHN,7130814.0
713,325333.0,28940333.0,litebitcoin,1515383054.0,1544572.0,1000000000.0,LiteBitcoin,5.58,54.02,188.29,3.39e-06,0.0533709,714,LBTC,172585874.0
714,24305.6,27432814.0,onix,1515383055.0,1516587.0,,Onix,-8.23,18.82,-13.05,3.51e-06,0.0552837,715,ONX,103181030.0
715,19850.6,63237255.0,phoenixcoin,1515383041.0,1503984.0,,Phoenixcoin,-15.02,-8.07,41.43,1.51e-06,0.0237832,716,PXC,63237255.0
716,843901.0,115499623.0,rimbit,1515383043.0,1495662.0,,Rimbit,-8.0,168.78,1009.85,8.2e-07,0.0129495,717,RBT,393459356.0
717,32508.5,12529747.0,trackr,1515383056.0,1492468.0,,CryptoInsight,3.91,9.09,58.17,7.56e-06,0.119114,718,TKR,12529747.0
718,11153.4,2358819009.0,colossuscoin-v2,1515383045.0,1486098.0,,Colossuscoin V2,-5.65,24.4,-34.02,4e-08,0.000630018,719,CV2,22977351798.0
719,12479.5,5403148.0,halcyon,1515383043.0,1485028.0,,Halcyon,-1.82,38.37,161.0,1.745e-05,0.274845,720,HAL,5403148.0
720,53107.1,12000000.0,ethereum-gold,1515383057.0,1447908.0,,Ethereum Gold,3.84,-5.84,13.28,7.66e-06,0.120659,721,ETG,24000000.0
721,44251.4,900000.0,giga-watt-token,1515383055.0,1425348.0,,Giga Watt Token,1.97,9.68,-4.24,0.00010055,1.58372,722,WTT,10800000.0
722,13499.2,735124.0,trident,1515383059.0,1422700.0,,Trident Group,-10.48,-7.62,340.66,0.00012287,1.93532,723,TRDT,3000000.0
723,2065.13,337593.0,swagbucks,1515383046.0,1414707.0,,SwagBucks,-1.7,-3.95,207.27,0.00026606,4.19057,724,BUCKS,337593.0
724,28249.4,140262505.0,aricoin,1515383041.0,1413888.0,,Aricoin,1.56,93.6,274.48,6.4e-07,0.0100803,725,ARI,140262505.0
725,112313.0,19344926.0,bitcoin-red,1515383057.0,1407001.0,,Bitcoin Red,6.16,17.28,-54.89,4.62e-06,0.0727323,726,BTCRED,21000000.0
726,118213.0,1545965.0,pioneer-coin,1515383059.0,1402051.0,23000000.0,Pioneer Coin,1.45,18.96,63.92,5.758e-05,0.90691,727,PCOIN,2441398.0
727,39231.1,189729990.0,hicoin,1515383048.0,1389539.0,,HiCoin,-3.78,-20.98,41.33,4.6e-07,0.00732377,728,XHI,10000244678.0
728,618.511,6695133.0,shadowcash,1515383043.0,1387225.0,,ShadowCash,-1.82,-36.01,-68.69,1.316e-05,0.207199,729,SDC,6695133.0
729,41527.1,11837716.0,paycoin2,1515383044.0,1380562.0,,PayCoin,-21.34,86.48,167.23,7.4e-06,0.116624,730,XPY,11837716.0
730,909.133,1251855418.0,corgicoin,1515383042.0,1380208.0,,CorgiCoin,-1.7,8.87,526.23,7e-08,0.00110253,731,CORG,1251855418.0
731,12981.1,6035249.0,tagcoin,1515383041.0,1362801.0,,TagCoin,-5.32,-17.8,79.55,1.434e-05,0.225807,732,TAG,6035249.0
732,15296.5,2125465163.0,bigup,1515383047.0,1336971.0,,BigUp,2.03,59.08,36.38,4e-08,0.000629025,733,BIGUP,2125465163.0
733,83969.9,1414054562.0,tekcoin,1515383043.0,1336318.0,,TEKcoin,17.96,179.96,528.24,6e-08,0.000945026,734,TEK,1414054562.0
734,7188.73,5465761.0,kushcoin,1515383050.0,1330219.0,,KushCoin,-7.11,14.92,8.76,1.545e-05,0.243373,735,KUSH,5465761.0
735,4835.17,34707799.0,joulecoin,1515383065.0,1327976.0,,Joulecoin,-6.57,16.08,30.49,2.43e-06,0.0382616,736,XJO,34707799.0
736,33023.9,5240859.0,bitcoinfast,1515383045.0,1313302.0,,Bitcoin Fast,0.06,9.18,53.67,1.591e-05,0.250589,737,BCF,8164279.0
737,35048.1,16474625.0,votecoin,1515383059.0,1307792.0,220000000.0,VoteCoin,-1.7,82.94,847.64,5.04e-06,0.0793822,738,VOT,16474625.0
738,6955.5,179542.0,altcommunity-coin,1515383057.0,1307258.0,,AltCommunity Coin,-1.7,-7.63,66.85,0.00046228,7.28108,739,ALTCOM,248970.0
739,12331.7,99976323.0,coin2-1,1515383043.0,1299162.0,,Coin2.1,-10.79,-9.82,129.6,8.3e-07,0.0129947,740,C2,99976323.0
740,104741.0,381236123.0,ripto-bux,1515383051.0,1268514.0,,Ripto Bux,23.89,-0.42,381.55,2.1e-07,0.00332737,741,RBX,1000000000.0
741,20246.0,5118307.0,digital-developers-fund,1515383055.0,1267718.0,6428932.0,DigitalDevelopersFund,0.4,-15.77,21.87,1.573e-05,0.247683,742,DDF,6428932.0
742,84176.2,100000000000.0,dix-asset,1515383050.0,1255880.0,,Dix Asset,-23.67,-42.9,1893.65,8e-10,1.25588e-05,743,DIX,100000000000.0
743,9520.76,77777777.0,ammo-rewards,1515383052.0,1237281.0,,Ammo Reloaded,-0.71,2.2,1174.34,1.01e-06,0.0159079,744,AMMO,77777777.0
744,1068.15,12878667.0,fincoin,1515383055.0,1228526.0,,FinCoin,-1.99,18.05,40.17,6.06e-06,0.0953923,745,FNC,1812878667.0
745,23020.0,1200000.0,ccore,1515383059.0,1227900.0,,Ccore,1.4,12.59,45.45,6.497e-05,1.02325,746,CCO,10000000.0
746,31533.0,46308050.0,pakcoin,1515383045.0,1201856.0,182000000.0,Pakcoin,4.01,39.42,26.39,1.65e-06,0.0259535,747,PAK,46308050.0
747,55488.4,10157540.0,ethgas,1515383057.0,1185974.0,,ETHGAS,2.41,32.84,825.58,7.41e-06,0.116758,748,EGAS,13792050.0
748,15115.3,28279074.0,marscoin,1515383042.0,1184786.0,,Marscoin,2.97,27.53,31.57,2.66e-06,0.0418962,749,MARS,28279074.0
749,988.012,554855.0,veltor,1515383049.0,1181714.0,,Veltor,-1.7,-6.95,12.08,0.00013522,2.12977,750,VLT,554855.0
750,19004.4,10217224.0,roulettetoken,1515383052.0,1168064.0,,RouletteToken,-0.34,-1.54,14.68,7.26e-06,0.114323,751,RLT,10217947.0
751,24176.5,116600693.0,ratecoin,1515383045.0,1165747.0,,Ratecoin,-12.9,7.84,171.81,6.3e-07,0.00999777,752,XRA,116600693.0
752,13293.0,21258809.0,spacecoin,1515383045.0,1159415.0,,SpaceCoin,-1.64,-5.24,45.07,3.46e-06,0.0545381,753,SPACE,21258809.0
753,263255.0,105797.0,monkey-project,1515383059.0,1148248.0,,Monkey Project,0.61,116.74,123.46,0.00068908,10.8533,754,MONK,505797.0
754,11091.9,2429126009.0,digicube,1515383046.0,1147794.0,,DigiCube,-1.82,14.54,243.25,3e-08,0.000472513,755,CUBE,2429126009.0
755,41087.0,157625875.0,c-bit,1515383047.0,1137036.0,,C-Bit,3.84,17.09,151.49,4.6e-07,0.00721351,756,XCT,157625875.0
756,14776.3,47807906.0,supercoin,1515383043.0,1131288.0,,SuperCoin,-20.98,-32.54,-39.95,1.5e-06,0.0236632,757,SUPER,47807906.0
757,69157.5,196103.0,prototanium,1515383045.0,1130745.0,,Prototanium,-1.86,128.91,278.13,0.00036609,5.76608,758,PR,196103.0
758,26841.4,202000000.0,unity-ingot,1515383052.0,1122975.0,,Unity Ingot,-2.32,-5.93,11.04,3.5e-07,0.00555928,759,UNY,10000000000.0
759,9230.22,11671310.0,network-token,1515383057.0,1111608.0,,Network Token,3.2,13.93,229.88,6.05e-06,0.0952428,760,NTWK,50000000.0
760,28773.2,867884.0,litecoin-plus,1515383043.0,1104773.0,4000000.0,Litecoin Plus,-1.65,-9.38,66.46,8.082e-05,1.27295,761,LCP,867884.0
761,12771.5,19117129.0,emerald,1515383041.0,1093005.0,,Emerald Crypto,-0.41,2.71,151.49,3.63e-06,0.0571741,762,EMD,19117129.0
762,21267.0,8710225.0,bolivarcoin,1515383045.0,1088003.0,,Bolivarcoin,0.12,44.97,78.15,7.93e-06,0.124911,763,BOLI,8710225.0
763,24466.2,15122697.0,blakecoin,1515383041.0,1086142.0,,Blakecoin,0.13,-12.33,134.35,4.56e-06,0.071822,764,BLC,15122697.0
764,13096.7,32000.0,iticoin,1515383054.0,1073011.0,,iTicoin,-2.0,-17.26,176.96,0.00212893,33.5316,765,ITI,9999992.0
765,11729.5,12258587.0,gapcoin,1515383044.0,1042622.0,,Gapcoin,-5.13,17.32,20.67,5.4e-06,0.0850524,766,GAP,12258587.0
766,4914.69,2977666.0,unicoin,1515383045.0,1026631.0,,UniCoin,-1.82,12.86,50.45,2.189e-05,0.344777,767,UNIC,2977666.0
767,10888.1,6876109.0,jetcoin,1515383054.0,1013415.0,,Jetcoin,-8.0,-29.62,22.47,9.36e-06,0.147382,768,JET,80000000.0
768,40553.5,3562111.0,cryptocarbon,1515383052.0,998584.0,70000000.0,CryptoCarbon,-1.74,-6.52,16.63,1.78e-05,0.280335,769,CCRB,70000000.0
769,3112.63,34275849.0,grimcoin,1515383058.0,993342.0,,Grimcoin,-1.7,24.73,201.49,1.84e-06,0.0289808,770,GRIM,48442587.0
770,70866.4,90421856.0,tattoocoin,1515383050.0,989785.0,,Tattoocoin (Standard Edition),-0.94,43.46,206.28,6.9e-07,0.0109463,771,TSE,90421856.0
771,51005.2,17301103.0,eot-token,1515383055.0,981746.0,200000000.0,EOT Token,1.24,-32.57,222.26,3.6e-06,0.0567447,772,EOT,115501100.0
772,3631.86,838241.0,litebar,1515383042.0,980566.0,,LiteBar,-1.77,-14.2,126.56,7.427e-05,1.16979,773,LTB,838241.0
773,2746.14,54032769.0,chesscoin,1515383049.0,967916.0,,ChessCoin,-1.7,4.28,79.76,1.14e-06,0.0179135,774,CHESS,54032769.0
774,7046.1,51211256.0,octocoin,1515383044.0,959223.0,,OctoCoin,8.28,36.17,253.28,1.19e-06,0.0187307,775,888,51211256.0
775,724.988,3284266.0,btsr,1515383047.0,956510.0,,BTSR,-4.78,-17.57,-4.83,1.849e-05,0.29124,776,BTSR,3284266.0
776,133551.0,4500000.0,bitcoal,1515383054.0,956129.0,12500000.0,BitCoal,5.7,99.86,437.0,1.349e-05,0.212473,777,COAL,4500000.0
777,30467.3,2000683485.0,satoshimadness,1515383046.0,945349.0,,SatoshiMadness,-1.7,55.16,243.32,3e-08,0.000472513,778,MAD,2000683485.0
778,8465.76,33499397.0,amsterdamcoin,1515383045.0,930895.0,,AmsterdamCoin,-1.83,-9.98,130.5,1.76e-06,0.0277884,779,AMS,64766938.0
779,8979.83,12149378.0,mojocoin,1515383047.0,925998.0,,MojoCoin,-0.18,13.86,83.09,4.84e-06,0.0762177,780,MOJO,12149378.0
780,22877.0,15868233.0,postcoin,1515383047.0,922562.0,,PostCoin,-0.64,26.69,124.06,3.69e-06,0.0581389,781,POST,15868233.0
781,1440.91,5726495709.0,valorbit,1515383047.0,901946.0,,Valorbit,-1.7,-6.7,14.44,1e-08,0.000157504,782,VAL,922342926495709.0
782,4007.16,17171382.0,goldreserve,1515383043.0,900622.0,40000000.0,GoldReserve,-2.7,-27.13,96.33,3.33e-06,0.052449,783,XGR,17171382.0
783,7178.36,13452547.0,globalboost-y,1515383043.0,884911.0,,GlobalBoost-Y,-0.0,9.28,144.58,4.18e-06,0.0657802,784,BSTY,13452547.0
784,8231.99,1861561.0,wyvern,1515383051.0,877852.0,,Wyvern,-1.7,7.22,146.52,2.994e-05,0.471568,785,WYV,1861561.0
785,33947.1,52.0,bitbtc,1515383044.0,876255.0,,bitBTC,-7.76,-3.37,5.77,1.06839,16827.7,786,BITBTC,52.0
786,29926.5,536310.0,zozocoin,1515383059.0,870056.0,27000000.0,ZoZoCoin,-2.12,-4.56,-11.34,0.000103,1.6223,787,ZZC,7241870.0
787,81090.9,16576421.0,dfscoin,1515383056.0,858422.0,210000000.0,DFSCoin,0.48,69.22,278.46,3.29e-06,0.0517857,788,DFS,45018215.0
788,3291.88,9436367.0,mineum,1515383048.0,848161.0,,Mineum,-2.2,-18.42,115.52,5.71e-06,0.0898822,789,MNM,9586367.0
789,43760.9,107048455.0,icobid,1515383050.0,844263.0,,ICOBID,-12.15,64.72,158.98,5e-07,0.00788674,790,ICOB,107048455.0
790,7435.17,71234301.0,berncash,1515383048.0,812926.0,,BERNcash,1.58,-5.56,95.52,7.2e-07,0.011412,791,BERN,71234301.0
791,4897.51,11208967.0,elcoin-el,1515383048.0,812578.0,,Elcoin,-0.59,0.84,3.96,4.6e-06,0.0724936,792,EL,20935289.0
792,3431.35,1.0,bit20,1515383055.0,781956.0,,Bit20,-2.58,-5.44,10.62,48.8648,769642.0,793,BTWTY,1.0
793,14488.1,4773.0,sovereign-hero,1515383053.0,780514.0,,Sovereign Hero,1.3,-3.28,-9.23,0.0103824,163.527,794,HERO,4773.0
794,33351.4,284336958.0,kayicoin,1515383052.0,779308.0,300000000.0,Kayicoin,-4.31,13.72,38.04,1.7e-07,0.00274079,795,KAYI,284336958.0
795,7076.45,73729962.0,chronos,1515383049.0,772749.0,,Chronos,0.18,-16.4,65.27,6.7e-07,0.0104808,796,CRX,73729962.0
796,9584.61,9285500.0,ebitcoin-cash,1515383059.0,771851.0,21000000.0,eBitcoinCash,2.04,17.98,8.41,5.28e-06,0.0831243,797,EBCH,21000000.0
797,8518.49,18383055.0,prime-xi,1515383044.0,770193.0,,Prime-XI,-4.8,-14.97,83.74,2.66e-06,0.0418969,798,PXI,18383055.0
798,12417.7,4220569.0,sterlingcoin,1515383043.0,759605.0,,Sterlingcoin,-5.54,4.73,26.38,1.143e-05,0.179977,799,SLG,4220569.0
799,31405.3,4213692.0,kronecoin,1515383055.0,740940.0,84000000.0,Kronecoin,-8.15,-14.31,441.29,1.116e-05,0.175841,800,KRONE,4213692.0
800,38039.0,459217.0,dalecoin,1515383054.0,738476.0,1000000.0,Dalecoin,0.84,34.2,66.21,0.0001021,1.60812,801,DALC,1000000.0
801,3948.73,2877570.0,swing,1515383045.0,718276.0,,Swing,-2.31,22.31,118.98,1.585e-05,0.249612,802,SWING,2877570.0
802,12332.3,12416554.0,eurocoin,1515383046.0,715910.0,,Eurocoin,-2.42,-14.17,120.5,3.66e-06,0.0576577,803,EUC,12416554.0
803,4981.99,43536800.0,tigercoin,1515383041.0,713155.0,,Tigercoin,-0.87,-5.95,72.46,1.04e-06,0.0163805,804,TGC,43536800.0
804,932.441,7088033.0,sativacoin,1515383044.0,712851.0,,Sativacoin,-2.49,-4.98,37.13,6.39e-06,0.100571,805,STV,7088033.0
805,10289.7,1625235.0,marijuanacoin,1515383051.0,703694.0,,Marijuanacoin,-0.13,11.13,121.08,2.749e-05,0.43298,806,MAR,1625235.0
806,13504.5,14100000.0,ethereumcash,1515383056.0,684587.0,,Ethereum Cash,-0.71,-4.27,6.25,3.08e-06,0.0485523,807,ECASH,15000000.0
807,2028.86,43450715.0,grantcoin,1515383045.0,678609.0,,Grantcoin,-1.17,-44.87,60.24,9.9e-07,0.0156179,808,GRT,10043450715.0
808,16882.5,832166.0,starcash-network,1515383058.0,661902.0,,StarCash Network,-1.7,-36.99,30.73,5.05e-05,0.795397,809,STARS,905394.0
809,48968.3,61537175.0,virta-unique-coin,1515383055.0,656559.0,120000000.0,Virta Unique Coin,-2.73,28.03,220.19,6.8e-07,0.0106693,810,VUC,61537175.0
810,2698.94,68841802.0,ereal,1515383057.0,654849.0,,eREAL,2.26,-1.38,348.71,6e-07,0.00951237,811,EREAL,207000000.0
811,10493.2,87653034.0,zurcoin,1515383048.0,648870.0,,Zurcoin,-8.53,38.3,37.96,4.7e-07,0.00740271,812,ZUR,87653034.0
812,162431.0,1500000.0,ethereum-dark,1515383056.0,644796.0,4200000.0,Ethereum Dark,5.45,26.27,13.29,2.729e-05,0.429864,813,ETHD,3019862.0
813,8140.58,5000000.0,bitasean,1515383054.0,641000.0,,BitAsean,-1.07,8.85,214.48,8.14e-06,0.1282,814,BAS,30000000.0
814,227063.0,872830.0,comet,1515383048.0,637439.0,,Comet,-1.08,180.49,316.96,4.637e-05,0.730313,815,CMT,872830.0
815,1865.32,15987064.0,darsek,1515383051.0,637062.0,,Darsek,-12.12,-18.02,112.79,2.53e-06,0.0398486,816,KED,15987064.0
816,18314.8,6262900.0,catcoin,1515383041.0,631319.0,,Catcoin,-33.94,-7.68,15.15,6.4e-06,0.100803,817,CAT,6262900.0
817,12194.7,7718883.0,quatloo,1515383043.0,623684.0,,Quatloo,-16.06,8.8,159.72,5.13e-06,0.0807998,818,QTL,7718883.0
818,40384.2,29887402.0,global-tour-coin,1515383053.0,593133.0,,Global Tour Coin,-1.7,29.58,426.23,1.26e-06,0.0198456,819,GTC,89786652.0
819,33107.8,160000000.0,brat,1515383056.0,586024.0,,BROTHER,-8.24,36.02,568.79,2.3e-07,0.00366265,820,BRAT,1000000000.0
820,45976.6,2476893.0,cannation,1515383052.0,575811.0,,Cannation,-1.69,-5.55,-21.32,1.476e-05,0.232473,821,CNNC,2476893.0
821,26306.5,8343501.0,securecoin,1515383041.0,565532.0,,SecureCoin,-3.0,-10.02,152.34,4.3e-06,0.0677811,822,SRC,8343501.0
822,23484.4,5702048.0,soilcoin,1515383045.0,562209.0,,SOILcoin,15.45,45.49,145.71,6.26e-06,0.0985978,823,SOIL,5702048.0
823,76616.5,8758318.0,argentum,1515383041.0,562080.0,,Argentum,-6.77,55.42,166.34,4.07e-06,0.0641767,824,ARG,8758318.0
824,36811.4,5572963.0,eryllium,1515383050.0,547065.0,,Eryllium,-20.79,15.79,379.05,6.23e-06,0.0981641,825,ERY,15572963.0
825,11087.1,27764800.0,globaltoken,1515383052.0,546042.0,,GlobalToken,-2.46,14.48,78.78,1.25e-06,0.0196667,826,GLT,27764800.0
826,9415.33,59742.0,bitgem,1515383041.0,545743.0,,Bitgem,2.19,18.66,70.56,0.00057998,9.13494,827,BTG,59742.0
827,10166.5,3472983.0,gameunits,1515383051.0,544765.0,13000000.0,GameUnits,7.25,5.46,7.95,9.96e-06,0.156858,828,UNITS,3472983.0
828,1530.69,7000000.0,shadow-token,1515383054.0,543087.0,,Shadow Token,-5.58,-3.42,-39.89,4.93e-06,0.0775838,829,SHDW,10000000.0
829,15733.9,64491880.0,helleniccoin,1515383045.0,542163.0,100000000.0,Helleniccoin,-16.58,8.96,24.6,5.3e-07,0.00840668,830,HNC,64491880.0
830,1934.85,98341177.0,px,1515383049.0,542120.0,,PX,-1.7,16.65,215.35,3.5e-07,0.00551265,831,PX,98341177.0
831,650.395,6233765.0,mao-zedong,1515383055.0,541978.0,,Mao Zedong,0.49,-2.44,0.33,5.52e-06,0.0869424,832,MAO,6233765.0
832,7650.81,22414218.0,revolvercoin,1515383048.0,536612.0,,RevolverCoin,2.34,52.63,205.36,1.52e-06,0.0239407,833,XRE,22414218.0
